WS2::Expletivum	WS2::Tempus	WS2::Infinitiv	WS3::Infinitiv	WS3::Richtungspartikel	WS3::Artikel Milch	WS3::Blankoannotation	WS12::Realisierung des Subjektpronomens	WS12::Wohin?	WS13::Annotation	WS16::Infinitivanschluss	WS16::indefiniter Artikel	WS39::Annotation	WS40::Serialisierung	WS40::Realisierung des Subjektpronomens	WS40::Auxiliar	WS40::Artikel: Präposition mit	WS40::Artikel: Präposition ins Korn
1	1	4	88	4	1	1	1	2	1	5	1	1	1	1	1	10	1
1	1	1	3	1	1	1	1	1	1	10	1	1	1	1	1	1	1
2	1	1	88	1	1	1	1	1	2	10	1	1	1	1	1	1	1
4	1	4	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1
2	1	4	3	1	1	1	1	1	2	5	2	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1
11	1	2	3	4	1	1	1	1	1	10	1	1	1	2	1	1	1
1	1	1	88	1	1	1	4	1	1	20	1	1	1	1	1	1	1
2	1	4	77	1	1	1	1	1	2	2	1	1	1	1	1	1	1
1	1	4	88	1	1	1	1	1	2	3	1	1	1	1	1	1	1
1	1	1	16	1	1	1	4	1	1	1	1	1	1	1	1	1	1
99	99	99	88	1	1	1	1	1	2	20	1	1	1	1	1	2	1
1	1	1	88	88	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	4	88	1	1	1	1	1	88	10	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	2	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	3	1	21	1	1	1	1	1
1	1	1	88	1	1	1	1	3	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	10	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	2	1	1	1	88	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	2	1	1	1	1	1	1	10	1	1	1	1	1	2	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	6	1	1	1	1	1	1	1
1	1	1	88	4	1	1	4	1	1	88	88	1	1	1	1	1	1
11	2	1	88	88	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	88	88	1	1	1	1	2	2	1	1	1	1	1	1	1
1	1	1	3	88	1	1	4	3	1	3	1	1	1	1	1	1	1
11	1	1	88	88	1	1	1	1	1	3	1	1	1	1	1	1	1
1	1	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	1	1	1
1	1	1	88	88	1	1	4	1	88	88	88	1	1	1	1	1	77
1	1	1	9	1	2	3	4	1	1	10	1	1	1	2	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	6	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	2	1	88	88	1	1	4	1	1	7	1	1	1	1	1	1	1
11	1	1	3	1	1	1	4	1	1	2	1	1	1	1	1	1	1
1	1	1	88	88	1	1	1	1	1	88	88	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	88	88	1	1	1	1	1	1
77	1	4	88	88	1	1	4	1	6	88	88	1	1	1	1	1	1
1	1	1	2	88	1	1	1	1	1	5	1	1	1	1	1	1	1
1	2	1	88	1	1	1	1	1	1	10	1	1	1	1	1	1	1
1	1	1	88	88	1	1	13	1	88	88	88	1	1	1	1	1	1
11	2	1	88	1	1	1	1	1	88	1	1	1	1	88	1	99	1
1	2	4	88	88	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	88	1	1	1	1	1	1	2	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	10	1	1	1	1	1	1	2
1	1	1	2	88	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	88	1	1	1	2	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	10	1
11	1	1	88	88	1	1	1	2	1	88	88	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	2	5	1	2	3	4	1	1	10	1	1	1	1	1	1	1
1	1	1	88	88	1	1	4	1	1	5	1	1	1	1	1	1	1
1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	3	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	88	1	88	1	1	1	1	10	1
11	1	1	3	1	1	1	1	2	1	9	88	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	5	1	1	1	1	1	1	1	1	2	1
1	1	4	88	1	1	1	2	1	4	88	88	1	1	1	1	2	1
1	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	10	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	4	2	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	2	1
1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	42	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	3	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	3	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1
1	1	4	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	77	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	2	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	99	99	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	4	1	1	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	1	88	88	88	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	77	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	99
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	10	1
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	5	1	1	2	1	1	1	1	1	1	1
1	1	5	8	1	1	1	4	1	1	6	1	1	1	2	1	1	1
1	1	1	8	11	1	1	4	3	1	6	1	1	1	2	1	1	1
1	1	1	1	1	1	1	5	1	4	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	5	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1
1	1	4	1	1	1	1	2	1	4	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	3	1	1	1	2	1	4	2	1	1	1	1	1	2	1
1	1	1	2	1	1	1	2	1	4	3	1	1	1	1	1	2	1
1	1	1	3	1	1	1	13	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	2	1
1	1	1	3	1	1	1	2	1	1	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	7	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	1	1	21	1	1	1	1	2
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	4	1	3	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	4	1	1	2	1	1	1	1	1	2	1
2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	3	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	88	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	88
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	3	1	1	1	3	1	1	3	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	4	1	1	1	1	1	1	1	1	2	1
1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2	1	4	1	1	1	1	1	1	2	10	1	1	1	1	1	1	1
1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	4	2	1	1	1	4	1	88	1	1	1	1	1	1	1	1
1	1	1	2	1	1	1	1	1	1	5	1	1	1	1	1	2	1
1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2	1	1	1	1	1	1	1	1	2	10	1	1	1	1	1	1	1
1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
4	2	4	10	1	1	1	1	2	2	99	99	1	1	1	1	2	1
1	1	1	88	11	1	1	2	1	4	4	1	1	1	1	1	1	2
1	1	1	88	33	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	10	1	2	1
1	1	44	88	1	1	1	11	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	6	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	88	1	1	12	1	4	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	22	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
88	3	88	88	1	1	1	11	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	2	1	1	6	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	3	1	1	2
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	5	88	1	1	1	12	1	1	1	1	1	2	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	88	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	1	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	11	2	1	1	6	1	1	1	1	1	2	1
88	1	88	88	1	1	1	12	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	2	1	1	1	1	1	1	2	1	1
1	1	44	88	1	1	1	11	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	99
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	2	1
1	4	44	88	1	1	1	13	1	1	1	1	1	1	1	1	2	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	3	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	3	1	2	1
12	1	44	88	1	1	1	13	1	88	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	11	88	1	1	1	4	1	1	1	1	1	1	1	1	3	1
88	1	88	88	88	2	NA	4	1	1	1	1	1	1	3	1	2	1
1	3	44	88	88	2	NA	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	3	2	3	1
1	1	11	88	1	1	1	4	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	2	NA	4	1	1	1	1	1	1	1	1	3	1
1	1	11	88	1	2	NA	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	3	1
1	1	44	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1
88	1	88	88	1	1	2	4	1	1	1	1	1	1	1	1	1	1
1	3	44	88	1	1	1	4	1	88	1	1	1	1	1	1	1	1
1	1	11	88	1	1	2	2	1	1	1	2	1	1	1	1	1	1
1	1	11	88	1	1	2	4	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	13	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	3	1	1	1	1	1	1	3	1	2	1
1	1	44	88	1	1	2	88	1	1	6	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	3	44	88	1	1	2	2	1	1	1	1	1	1	1	1	1	1
1	3	88	88	1	1	2	2	1	1	1	1	1	1	1	1	1	99
1	1	44	88	1	2	NA	2	1	1	6	1	1	1	3	1	1	1
1	1	77	88	1	1	1	13	1	1	6	1	1	1	1	2	1	1
1	1	44	88	1	1	11	2	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	2	2	1	1	1	1	1	1	1	2	1	99
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	6	1	1	1	1	1	1	1
1	1	44	88	1	1	1	12	1	1	6	1	1	1	1	1	1	77
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	6	1	1	1	1	1	1	1
1	1	44	88	1	1	1	11	1	1	6	1	1	1	1	1	1	1
1	1	44	88	1	1	1	2	1	1	6	1	1	1	1	1	2	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
1	1	44	2	1	1	1	2	1	1	6	1	1	1	1	1	1	77
1	3	44	88	1	1	1	12	1	1	1	1	2	1	3	2	1	1
1	1	44	88	1	1	1	21	1	1	1	1	2	1	3	2	1	1
1	4	3	88	1	1	1	12	1	1	1	1	88	1	3	1	3	1
1	1	44	88	1	1	1	2	1	1	1	1	1	1	3	1	1	1
1	1	44	88	1	1	1	2	1	1	1	1	2	2	3	1	1	99
1	3	44	88	1	1	1	2	1	1	1	1	1	1	1	1	1	1
