Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Zenzontepec Chatino	39	THROW	nkā-nēʔé	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	throwing goal	jiʔį̄+NP	P
Zenzontepec Chatino	40	TIE	nkā-x-īką́ʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3 lóʔō+4	1	tier	Ø	A
Zenzontepec Chatino	40	TIE	nkā-x-īką́ʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3 lóʔō+4	2	tied thing	jiʔį̄+NP	P
Zenzontepec Chatino	40	TIE	nkā-x-īką́ʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3 lóʔō+4	3	tying goal	jiʔį̄+NP	P
Zenzontepec Chatino	40	TIE	nkā-x-īką́ʔ	Basic	V 1 jiʔį̄+2 jiʔį̄+3 lóʔō+4	4	tying instrument	lóʔō+NP	I
Zenzontepec Chatino	41	PUT	nkā-t-ūʔú	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	putter	Ø	A
Zenzontepec Chatino	41	PUT	nkā-t-ūʔú	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	put thing	jiʔį̄+NP	P
Zenzontepec Chatino	41	PUT	nkā-t-ūʔú	Basic	V 1 jiʔį̄+2 jiʔį̄+3	3	putting goal	jiʔį̄+NP	P
Zenzontepec Chatino	42	POUR	nkā-t-ūʔú	Basic	V 1 jiʔį̄+2 jiʔį̄+3	1	pourer	Ø	A
Zenzontepec Chatino	42	POUR	nkā-t-ūʔú	Basic	V 1 jiʔį̄+2 jiʔį̄+3	2	poured substance	jiʔį̄+NP	P
