Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
German	38	CARRY	tragen	Basic	1-nom V.subj[1] 2-acc	2	carried thing	NP-acc	P
German	38	CARRY	tragen	Derived	1-nom V'.subj[1] 3-dat 2-acc	1	carrier	NP-nom V.subj	
German	38	CARRY	tragen	Derived	1-nom V'.subj[1] 3-dat 2-acc	2	carried thing	NP-acc	
German	38	CARRY	tragen	Derived	1-nom V'.subj[1] 3-dat 2-acc	3	carry beneficiary	NP-dat	
German	38	CARRY	tragen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	carrier	von+NP-dat	
German	38	CARRY	tragen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	carried thing	NP-nom V.subj	
German	39	THROW	werfen	Basic	1-nom V.subj[1] 2-acc LOC3	1	thrower	NP-nom V.subj	A
German	39	THROW	werfen	Basic	1-nom V.subj[1] 2-acc LOC3	2	thrown thing	NP-acc	P
German	39	THROW	werfen	Basic	1-nom V.subj[1] 2-acc LOC3	3	throwing goal	LOC	L
German	39	THROW	werfen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	1	thrower	NP-nom V.subj	
German	39	THROW	werfen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	2	thrown thing	mit+NP-dat	
German	39	THROW	werfen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	3	throwing goal	NP-acc	
German	39	THROW	werfen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	1	thrower	von+NP-dat	
German	39	THROW	werfen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	2	thrown thing	NP-nom V.subj	
German	39	THROW	werfen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	3	throwing goal	LOC	
German	40	TIE	anbinden	Basic	1-nom V.subj[1] 2-acc	1	tier	NP-nom V.subj	A
German	40	TIE	anbinden	Basic	1-nom V.subj[1] 2-acc	2	tied thing	NP-acc	P
German	40	TIE	anbinden	Derived	1-nom V'.subj[1] 3-dat 2-acc	1	tier	NP-nom V.subj	
German	40	TIE	anbinden	Derived	1-nom V'.subj[1] 3-dat 2-acc	2	tied thing	NP-acc	
German	40	TIE	anbinden	Derived	2-nom passV'.subj[2] (von+1-dat)	1	tier	von+NP-dat	
German	40	TIE	anbinden	Derived	2-nom passV'.subj[2] (von+1-dat)	2	tied thing	NP-nom V.subj	
German	41	PUT	legen	Basic	1-nom V.subj[1] 2-acc LOC3	1	putter	NP-nom V.subj	A
German	41	PUT	legen	Basic	1-nom V.subj[1] 2-acc LOC3	2	put thing	NP-acc	P
German	41	PUT	legen	Basic	1-nom V.subj[1] 2-acc LOC3	3	putting goal	LOC	L
German	41	PUT	legen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	1	putter	NP-nom V.subj	
German	41	PUT	legen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	2	put thing	mit+NP-dat	
German	41	PUT	legen	Derived	1-nom beV'.subj[1] 3-acc (mit+2-dat)	3	putting goal	NP-acc	
German	41	PUT	legen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	1	putter	NP-nom V.subj	
German	41	PUT	legen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	2	put thing	NP-acc	
German	41	PUT	legen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	3	putting goal	LOC	
German	41	PUT	legen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	4	put beneficiary	NP-dat	
German	41	PUT	legen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	1	putter	von+NP-dat	
German	41	PUT	legen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	2	put thing	NP-nom V.subj	
German	41	PUT	legen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	3	putting goal	LOC	
German	41	PUT	setzen	Basic	1-nom V.subj[1] 2-acc LOC3	1	putter	NP-nom V.subj	A
German	41	PUT	setzen	Basic	1-nom V.subj[1] 2-acc LOC3	2	put thing	NP-acc	P
German	41	PUT	setzen	Basic	1-nom V.subj[1] 2-acc LOC3	3	putting goal	LOC	L
German	41	PUT	setzen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	1	putter	NP-nom V.subj	
German	41	PUT	setzen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	2	put thing	NP-acc	
German	41	PUT	setzen	Derived	1-nom V'.subj[1] 4-dat 2-acc LOC3	3	putting goal	LOC	
German	41	PUT	setzen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	1	putter	von+NP-dat	
German	41	PUT	setzen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	2	put thing	NP-nom V.subj	
German	41	PUT	setzen	Derived	2-nom passV'.subj[2] (von+1-dat) LOC3	3	putting goal	LOC	
